time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,7.3880036160521545,12.84281746748732,21.958947164703204,0.6477949783740398,5.925911808784807,0.0,5.74625782370697,9.405436644050969,1.8392033429154901,0.175240756090906,-0.12995344208097565,0.0,427.907015919612,425.47203853145464,428.8946752681775,426.4466988692426
4.080000000000001,7.737967882317921,13.414767322716829,22.064447102333368,0.6578566222992634,5.918251779420871,0.0,5.919257643875353,9.658907464123244,1.6763243549706714,0.14501533550757176,-0.12345142029636631,0.0,454.7931285252855,455.29932249307586,456.46491999726464,454.0710244161548
4.14,8.098091825135265,14.001423141145263,22.159491056086306,0.6666314798902722,5.910624102984109,0.0,6.084934843600151,9.895603917709616,1.4909879398935921,0.14860210530654724,-0.13572848887473496,0.0,449.4802781815467,448.46913387677955,448.1116079717088,448.42299803686984
4.199999999999998,8.46837122569234,14.602456481213734,22.24364907811209,0.6755353879248212,5.9028150604583836,0.0,6.257747127691977,10.13804866032674,1.3133254944067416,0.14798855747296102,-0.12085042506224633,0.0,453.9781090574623,455.15555288713927,454.058893302224,454.02980398456305
4.259999999999997,8.850294351977853,15.219864940735903,22.319433020938277,0.6844427788376564,5.896026591174515,0.0,6.472733300422669,10.440985420679137,1.2111332580227903,0.14937527436846515,-0.10101385603553324,0.0,486.8410243652183,488.3131601886593,488.75647403207466,488.8783371461905
4.319999999999996,9.243875158825263,15.853379668893638,22.386532489174442,0.6932780305626842,5.890014243297449,0.0,6.646473698377131,10.675361644850708,1.024657677663456,0.14263940592085547,-0.09863798683172784,0.0,458.1618150623831,458.34242360165837,457.1391782096586,456.62154746938614
4.379999999999995,9.64680678041623,16.49918796580926,22.440352172383832,0.7021761043010306,5.8841333615365965,0.0,6.784624924268644,10.851131294808175,0.7691565224589602,0.15771787567580975,-0.09679730992945261,0.0,428.9523604756563,429.1001040666487,428.3208001422884,429.6231303213273
4.439999999999993,10.059404347700433,17.15755024658194,22.4812730171121,0.7123393053524048,5.878828388204699,0.0,6.96831121384924,11.093346181132105,0.5937938155637914,0.18602195952094452,-0.07545857383347895,0.0,464.4126762451203,466.07775811840617,465.1605310022402,467.39797766973504
4.499999999999992,10.482017464078172,17.828838885175564,22.509807696525392,0.7236681624430528,5.874474769799537,0.0,7.118580736693397,11.282413594756003,0.35680840479633436,0.19387649273758667,-0.06731891080838787,0.0,439.6454368305894,440.3154897248163,442.4724633581185,443.15363391585
4.559999999999991,10.914277892854653,18.512401132250773,22.525178893714045,0.7354840221180838,5.870464715230128,0.0,7.2896738650531585,11.502221062152545,0.15459502499980596,0.20242199208458247,-0.06588257898639636,0.0,459.1728084027239,459.28362015898415,458.55383721792185,459.2689393301299
4.6199999999999894,11.357188559586247,19.209720479052,22.529019090876904,0.7476866636262098,5.8670391334514385,0.0,7.473423311874773,11.740811439012282,-0.027833569710360856,0.2052196629984618,-0.04364218448818927,0.0,470.2394317299853,471.95768496075164,470.60028968167154,470.8549204725626
4.679999999999988,11.809071251087797,19.91819880228045,22.51848251738132,0.759874032066512,5.864327272500091,0.0,7.589191830980419,11.874925662386554,-0.3233873399644327,0.19856802841349314,-0.048504693934121615,0.0,421.0436171025207,420.6211912266083,421.4418345051089,420.90916433401173
4.739999999999987,12.27011623328322,20.638155616290923,22.493855684839332,0.7726493338607012,5.861916681810715,0.0,7.778192037528116,12.12254174502267,-0.4988662967810223,0.23217651379444257,-0.027278558570722245,0.0,477.96504240054895,479.5799188564525,476.59839417692586,479.2013084989888
4.799999999999986,12.741509933870041,21.371469398832872,22.457107486929335,0.7864781357613015,5.860633743748018,0.0,7.934274564712713,12.32054585467741,-0.7269755003712207,0.22685832827925004,-0.01163118162751857,0.0,458.5086118152433,459.75064295307754,457.532481859473,457.1598516785933
4.859999999999984,13.222599700184244,22.117258576685572,22.407230325760416,0.8000898387966808,5.860272022230291,0.0,8.101202750661187,12.538211190749221,-0.9366724293955669,0.22686848143656657,0.0033150739659978667,0.0,468.83315402515314,469.993646657795,470.01849183100103,470.06731449099163
4.919999999999983,13.712172475760577,22.873760708558137,22.342463610837015,0.8133519097348989,5.860026439405413,0.0,8.217453463659034,12.678200989434297,-1.2223902406452074,0.20563633524512154,-0.026139746093106327,0.0,436.8213156776745,434.3568105296928,436.3336550324269,434.605565895001
4.979999999999982,14.207991001778487,23.637540183877693,22.259536020708808,0.8265556115418669,5.858223420876147,0.0,8.309677172458068,12.780954574185346,-1.5416515098134609,0.23938143593463362,-0.03931677799334314,0.0,418.2215226871763,417.07117964251427,417.32424292855023,420.3106836068419
5.0399999999999805,14.712846965904122,24.413206661902187,22.16275549964841,0.8411082229704734,5.856026072062011,0.0,8.51759651836865,13.072846951783738,-1.6864857489388214,0.24820655246665904,-0.03171640991729035,0.0,504.7238938159323,505.271931904184,504.942933420056,505.63039225562363
